hospital_id,hospital_name,hospital_type,department,address,city,district,lat,lon,phone,weekday_open,weekday_close,weekend_open,has_weekend,night_service,is_emergency,emergency_level
H00367,서울외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 철원군 동송읍 이평2로 13, (서울외과병원)",철원군,동송읍,38.2067669,127.2207726,033-455-9292,,,,0,0,0,NONE
H00368,서울의원,CLINIC,"내과, 가정의학과","강원특별자치도 양양군 양양읍 남문로 7-1, (양양읍)",양양군,양양읍,38.0728903,128.6210655,033-671-2213,,,,0,0,0,NONE
H00369,서울의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 주문진읍 주문로 127, (주문진읍)",강릉시,주문진읍,37.8946875,128.8287749,033-655-1956,,,,0,0,0,NONE
H00370,서울의원,CLINIC,"내과, 가정의학과","강원특별자치도 평창군 진부면 진부중앙로 88, (진부면)",평창군,진부면,37.6387395,128.5603651,033-336-5577,,,,0,0,0,NONE
H00371,서울의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 김유정로 1852-35, 3층 (퇴계동)",춘천시,김유정로,37.8512179,127.7360326,033-263-7658,,,,0,0,0,NONE
H00372,서울의원,CLINIC,"내과, 가정의학과","강원특별자치도 홍천군 서석면 구룡령로 2522, 2522",홍천군,서석면,37.7125903,128.1851377,033-433-2652,,,,0,0,0,NONE
H00373,서울이내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 서원대로 410, 401~403호 (단구동, 한솔프라자)",원주시,서원대로,37.3297852,127.9503251,033-763-1300,,,,0,0,0,NONE
H00374,서울이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 35, (교동)",속초시,중앙로,38.1996946,128.580559,033-632-3784,,,,0,0,0,NONE
H00375,서울이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2102, 3층 (임당동, 신영빌딩)",강릉시,경강로,37.7549326,128.8969302,033-645-2260,,,,0,0,0,NONE
H00376,서울정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 청초호반로 135, (조양동)",속초시,청초호반로,38.1918636,128.5803663,033-631-1190,,,,0,0,0,NONE
H00377,서울정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 홍천군 홍천읍 홍천로 356, 로하스빌딩 (1, 4)층",홍천군,홍천읍,37.688697,127.8850218,033-432-1129,,,,0,0,0,NONE
H00378,서울정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2109, 4층 (임당동, 문선빌딩)",강릉시,경강로,37.7556928,128.8972549,033-643-8801,,,,0,0,0,NONE
H00379,서울제일정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 율곡로 2827, 그랜드치과타워 3층 (옥천동)",강릉시,율곡로,37.7565441,128.8982458,033-648-2200,,,,0,0,0,NONE
H00380,서울진마취통증의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 춘천로 183, 3,4층 (운교동)",춘천시,춘천로,37.8767116,127.7346154,033-244-7786,,,,0,0,0,NONE
H00381,서울차내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 동해대로 4215, 2층 (교동, 개성빌딩)",속초시,동해대로,38.1952331,128.5772842,033-638-8275,,,,0,0,0,NONE
H00382,서울탑마취통증의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 중앙시장길 32, 1,2층 일부호 (중앙동)",원주시,중앙시장길,37.3507312,127.9501157,033-813-3800,,,,0,0,0,NONE
H00383,서울튼튼신경외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 중앙시장길 11, 2층 (중앙동, 자유시장 1블럭 1호)",원주시,중앙시장길,37.3507475,127.9487543,033-743-7583,,,,0,0,0,NONE
H00384,서울피부과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 127, (금호동)",속초시,중앙로,38.2027849,128.5900198,033-638-3888,,,,0,0,0,NONE
H00385,서울피부과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2097, (임당동)",강릉시,경강로,37.7549777,128.8961252,033-641-8711,,,,0,0,0,NONE
H00386,서울황내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 능라동길 59, 603,604호 (무실동)",원주시,능라동길,37.3344196,127.9308182,033-813-1314,,,,0,0,0,NONE
H00387,서이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2109, 3층 (임당동, 문선빌딩)",강릉시,경강로,37.7556928,128.8972549,033-642-1746,,,,0,0,0,NONE
H00388,서이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 남원로 671, 3층 (명륜동)",원주시,남원로,37.3424591,127.9544838,033-764-1525,,,,0,0,0,NONE
H00389,서정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 솔올로 32, 현산빌딩 2,3층 (교동)",강릉시,솔올로,37.7648263,128.8782554,033-922-7111,,,,0,0,0,NONE
H00390,석사성모의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 우석로101번길 86, 205.206호 (석사동, 석사대우아파트상가)",춘천시,우석로101번길,37.8693238,127.7572556,033-263-4589,,,,0,0,0,NONE
H00391,석사성심안과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 퇴계농공로 22, (석사동)",춘천시,퇴계농공로,37.8512402,127.7441194,033-262-7566,,,,0,0,0,NONE
H00392,선메디라인의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 지석로 75, (석사동)",춘천시,지석로,37.8513182,127.7437076,033-264-7585,,,,0,0,0,NONE
H00393,설악보건의료소비자생활협동조합 진영의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 167, (중앙동)",속초시,중앙로,38.2057293,128.5922983,033-635-6150,,,,0,0,0,NONE
H00394,설악의원,CLINIC,"내과, 가정의학과","강원특별자치도 인제군 북면 원통로 178, 178",인제군,북면,38.1227563,128.2039316,033-463-7788,,,,0,0,0,NONE
H00395,설악정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 동해대로 4203, (교동)",속초시,동해대로,38.1943759,128.5767734,033-633-7577,,,,0,0,0,NONE
H00396,성광용내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 주문진읍 주문로 103, (주문진읍)",강릉시,주문진읍,37.893014,128.8268443,033-662-1475,,,,0,0,0,NONE
H00397,성모솔정신건강의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2102, 2층 202호 (임당동)",강릉시,경강로,37.7549326,128.8969302,033-823-1500,,,,0,0,0,NONE
H00398,성모스마일내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 후석로 294, 3층 (후평동)",춘천시,후석로,37.8775952,127.7520118,033-255-0119,,,,0,0,0,NONE
H00399,성모안과의원,CLINIC,"내과, 가정의학과","강원특별자치도 동해시 천곡로 76, 다나빌딩 2층 201호 (천곡동)",동해시,천곡로,37.5229022,129.1132361,033-533-1285,,,,0,0,0,NONE
H00400,성모의원,CLINIC,"내과, 가정의학과","강원특별자치도 홍천군 홍천읍 연봉로 34, 2층",홍천군,홍천읍,37.6817862,127.8773094,033-434-4451,,,,0,0,0,NONE
H00401,성모의원,CLINIC,"내과, 가정의학과","강원특별자치도 양양군 양양읍 양양로 62, 62",양양군,양양읍,38.075549,128.6223509,033-673-2800,,,,0,0,0,NONE
H00402,성심더편한내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 삼척시 진주로 19, M 1965 5층 (남양동)",삼척시,진주로,37.4425304,129.1637519,033-572-3133,,,,0,0,0,NONE
H00403,성심안과의원,CLINIC,"내과, 가정의학과","강원특별자치도 횡성군 횡성읍 횡성로 409, 2층",횡성군,횡성읍,37.4894301,127.9858918,033-345-2800,,,,0,0,0,NONE
H00404,성심안과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 금강로 69, (조양동)",춘천시,금강로,37.8791348,127.7292441,033-256-7585,,,,0,0,0,NONE
H00405,성심외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 율곡로 2796, 1층 (성남동)",강릉시,율곡로,37.75466,128.9011352,033-645-4082,,,,0,0,0,NONE
H00406,성심의원,CLINIC,"내과, 가정의학과","강원특별자치도 삼척시 원덕읍 임원중앙로 36-1, (성심의원)",삼척시,원덕읍,37.2303993,129.3443189,033-573-3347,,,,0,0,0,NONE
H00407,성심의원,CLINIC,"내과, 가정의학과","강원특별자치도 동해시 발한로 204, (발한동)",동해시,발한로,37.5475697,129.1090199,033-531-3900,,,,0,0,0,NONE
H00408,성심의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 퇴계로 166, (퇴계동)",춘천시,퇴계로,37.8581691,127.7374396,033-262-3114,,,,0,0,0,NONE
H00409,성심의원,CLINIC,"내과, 가정의학과","강원특별자치도 홍천군 홍천읍 갈마로 15, 2층",홍천군,홍천읍,37.6927615,127.8983251,033-433-9117,,,,0,0,0,NONE
H00410,성요셉의원,CLINIC,"내과, 가정의학과","강원특별자치도 철원군 서면 와수1로 12, (서면)",철원군,서면,38.2379355,127.436973,033-458-6115,,,,0,0,0,NONE
H00411,성윤업내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 영월군 영월읍 중앙1로 32, (영월읍)",영월군,영월읍,37.1839023,128.465951,033-374-0871,,,,0,0,0,NONE
H00412,세가온산부인과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 율곡로 2982-6, (교동)",강릉시,율곡로,37.7682777,128.8923474,033-643-7114,,,,0,0,0,NONE
H00413,세가온소아청소년과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 율곡로 2982-6, 1층 (교동)",강릉시,율곡로,37.7682777,128.8923474,033-655-9393,,,,0,0,0,NONE
H00414,세란신경과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 금성로22번길 13, 2층 (금학동)",강릉시,금성로22번길,37.7546881,128.8971264,033-645-6405,,,,0,0,0,NONE
H00415,세란의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 동해대로 4024, 제일프라자 3층 303, 307호 (조양동)",속초시,동해대로,38.1902066,128.5945497,033-636-8114,,,,0,0,0,NONE
H00416,세란재활의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2120, 5층 513호 (옥천동)",강릉시,경강로,37.7556996,128.8986261,033-648-7119,,,,0,0,0,NONE
H00417,세브란의원,CLINIC,"내과, 가정의학과","강원특별자치도 고성군 거진읍 거진시장길 11, 11",고성군,거진읍,38.4475089,128.4548482,033-682-7755,,,,0,0,0,NONE
H00418,세안의원,CLINIC,"내과, 가정의학과","강원특별자치도 영월군 영월읍 중앙1로 31, (영월읍)",영월군,영월읍,37.1839746,128.465639,033-373-7582,,,,0,0,0,NONE
H00419,세원마취통증의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2120, (옥천동)",강릉시,경강로,37.7556996,128.8986261,033-642-8030,,,,0,0,0,NONE
H00420,세종의원,CLINIC,"내과, 가정의학과","강원특별자치도 횡성군 횡성읍 문정로 34, (횡성읍)",횡성군,횡성읍,37.4891011,127.9870037,033-343-3001,,,,0,0,0,NONE
H00421,세종의원,CLINIC,"내과, 가정의학과","강원특별자치도 동해시 일출로 15, (발한동, 동해물약국)",동해시,일출로,37.5506116,129.1096422,033-532-0511,,,,0,0,0,NONE
H00422,셀레스의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 중앙로 55, (중앙로2가)",춘천시,중앙로,37.8800321,127.7276065,033-257-9889,,,,0,0,0,NONE
H00423,셀레스의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 봉화로 16, 3층 (단계동)",원주시,봉화로,37.3459695,127.9288427,033-748-9779,,,,0,0,0,NONE
H00424,소망의원,CLINIC,"내과, 가정의학과","강원특별자치도 평창군 평창읍 백오로 111, (평창읍)",평창군,평창읍,37.367796,128.3961276,3342027,,,,0,0,0,NONE
H00425,소망의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 퇴계로 243, 3층 (석사동)",춘천시,퇴계로,37.8557092,127.745499,033-264-5191,,,,0,0,0,NONE
H00426,소망의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 중앙로 136, 2층 (중앙동)",원주시,중앙로,37.3510158,127.9496621,033-742-7558,,,,0,0,0,NONE
H00427,소울정신건강의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2071, 한성빌딩 203호 (임당동)",강릉시,경강로,37.7536467,128.8940403,033-655-8845,,,,0,0,0,NONE
H00428,소재근정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 영서로 2341, 미메디컬타워 2층 (온의동)",춘천시,영서로,37.8683518,127.7158638,033-255-0006,,,,0,0,0,NONE
H00429,소초함께의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 소초면 송황유사길 3, 1층",원주시,소초면,37.3816138,127.9741963,033-734-7588,,,,0,0,0,NONE
H00430,속시원한내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 로아노크로 74, 501호, 502호 (무실동)",원주시,로아노크로,37.3389518,127.9234542,033-743-8275,,,,0,0,0,NONE
H00431,속초강내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 동해대로 4024, 2층 205호 (조양동)",속초시,동해대로,38.1902066,128.5945497,033-638-9577,,,,0,0,0,NONE
H00432,속초바다의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 153, 2층 (중앙동)",속초시,중앙로,38.2045652,128.5915378,033-636-1175,,,,0,0,0,NONE
H00433,속초밝은안과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 51, (교동)",속초시,중앙로,38.2006245,128.5820095,033-632-3700,,,,0,0,0,NONE
H00434,속초연세센트럴정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 동해대로 4117, 2층 (조양동)",속초시,동해대로,38.1892434,128.5840154,033-637-8882,,,,0,0,0,NONE
H00435,속초중앙의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 86, 2층 (청학동)",속초시,중앙로,38.2013904,128.5854996,033-633-8208,,,,0,0,0,NONE
H00436,속초튼튼마취통증의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 3, 1층 101호 (교동)",속초시,중앙로,38.1975885,128.5779689,033-633-8275,,,,0,0,0,NONE
H00437,속초항맥외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 동해대로 4121, (조양동)",속초시,동해대로,38.1893228,128.5835057,033-635-1339,,,,0,0,0,NONE
H00438,손경수내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 남원로 665, 1층일부,2,3,4층 (명륜동)",원주시,남원로,37.342086,127.9540904,033-763-8252,,,,0,0,0,NONE
H00439,손안과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 서원대로 170, 재영빌딩 6층 (단계동)",원주시,서원대로,37.343921,127.9302984,033-764-6494,,,,0,0,0,NONE
H00440,솔빛안과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2120, 5층 518호 (옥천동)",강릉시,경강로,37.7556996,128.8986261,033-646-7572,,,,0,0,0,NONE
H00441,솔올이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 교동광장로 115, (교동)",강릉시,교동광장로,37.7649268,128.8775335,033-647-3120,,,,0,0,0,NONE
H00442,솔향 김지은신경과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 솔올로5번길 55, 3층 301호 (교동)",강릉시,솔올로5번길,37.763874,128.8775458,033-642-5210,,,,0,0,0,NONE
H00443,송광선내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 문막읍 문막시장1길 14, (문막읍)",원주시,문막읍,37.3081029,127.8172063,033-734-2020,,,,0,0,0,NONE
H00444,송내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 원일로115번길 5, 4층 (일산동, 홍제빌딩)",원주시,원일로115번길,37.3495865,127.9480168,033-746-2100,,,,0,0,0,NONE
H00445,송소아청소년과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 동해대로 4121, (조양동)",속초시,동해대로,38.1893228,128.5835057,033-633-1621,,,,0,0,0,NONE
H00446,송이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 홍천군 홍천읍 신장대로 47-1, 2층",홍천군,홍천읍,37.6903573,127.8815204,033-434-1908,,,,0,0,0,NONE
H00447,송이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 춘주로 143, (퇴계동)",춘천시,춘주로,37.8590035,127.7244625,033-244-7550,,,,0,0,0,NONE
H00448,"송제일,전종민내과의원",CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 93, (청학동)",속초시,중앙로,38.2019094,128.5863583,033-633-1755,,,,0,0,0,NONE
H00449,송춘익내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 29, (교동)",속초시,중앙로,38.1992391,128.5798789,033-631-9824,,,,0,0,0,NONE
H00450,수앤영산부인과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 금강로 72, 2층 (조양동, 흥안빌딩)",춘천시,금강로,37.8788481,127.7289024,033-253-0005,,,,0,0,0,NONE
